round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Final Four,10,Utah State,0,13,0.0,0.007222222222222222,-0.007222222222222222,-1.0
Final Four,8,UConn,0,14,0.0,0.0077777777777777776,-0.0077777777777777776,-1.0
Final Four,13,Akron,0,14,0.0,0.0077777777777777776,-0.0077777777777777776,-1.0
Final Four,10,New Mexico,0,14,0.0,0.0077777777777777776,-0.0077777777777777776,-1.0
Final Four,6,Missouri,0,15,0.0,0.008333333333333333,-0.008333333333333333,-1.0
Final Four,13,High Point,0,17,0.0,0.009444444444444445,-0.009444444444444445,-1.0
Final Four,7,Marquette,0,17,0.0,0.009444444444444445,-0.009444444444444445,-1.0
Final Four,7,Kansas,0,18,0.0,0.01,-0.01,-1.0
Final Four,4,Purdue,0,19,0.0,0.010555555555555556,-0.010555555555555556,-1.0
Final Four,12,Colorado St,0,21,0.0,0.011666666666666667,-0.011666666666666667,-1.0
Final Four,7,UCLA,0,22,0.0,0.012222222222222223,-0.012222222222222223,-1.0
Final Four,6,Illinois,0,22,0.0,0.012222222222222223,-0.012222222222222223,-1.0
Final Four,12,UC San Diego,0,22,0.0,0.012222222222222223,-0.012222222222222223,-1.0
Final Four,4,Maryland,0,23,0.0,0.012777777777777779,-0.012777777777777779,-1.0
Final Four,11,North Carolina,0,28,0.0,0.015555555555555555,-0.015555555555555555,-1.0
Final Four,9,Creighton,0,29,0.0,0.01611111111111111,-0.01611111111111111,-1.0
Final Four,5,Oregon,0,31,0.0,0.017222222222222222,-0.017222222222222222,-1.0
Final Four,7,Saint Mary's,0,32,0.0,0.017777777777777778,-0.017777777777777778,-1.0
Final Four,6,Ole Miss,0,32,0.0,0.017777777777777778,-0.017777777777777778,-1.0
Final Four,11,Drake,0,33,0.0,0.018333333333333333,-0.018333333333333333,-1.0
Final Four,5,Memphis,0,34,0.0,0.01888888888888889,-0.01888888888888889,-1.0
Final Four,11,VCU,0,35,0.0,0.019444444444444445,-0.019444444444444445,-1.0
Final Four,3,Wisconsin,0,35,0.0,0.019444444444444445,-0.019444444444444445,-1.0
Final Four,4,Texas A&M,0,35,0.0,0.019444444444444445,-0.019444444444444445,-1.0
Final Four,4,Arizona,0,37,0.0,0.020555555555555556,-0.020555555555555556,-1.0
Final Four,8,Louisville,0,39,0.0,0.021666666666666667,-0.021666666666666667,-1.0
Final Four,8,Gonzaga,0,43,0.0,0.02388888888888889,-0.02388888888888889,-1.0
Final Four,5,Clemson,0,47,0.0,0.026111111111111113,-0.026111111111111113,-1.0
Final Four,6,BYU,0,50,0.0,0.027777777777777776,-0.027777777777777776,-1.0
Final Four,3,Texas Tech,0,55,0.0,0.030555555555555555,-0.030555555555555555,-1.0
Final Four,3,Iowa State,0,55,0.0,0.030555555555555555,-0.030555555555555555,-1.0
Final Four,3,Kentucky,0,65,0.0,0.03611111111111111,-0.03611111111111111,-1.0
Final Four,5,Michigan,0,72,0.0,0.04,-0.04,-1.0
Final Four,16,Alabama St,0,72,0.0,0.04,-0.04,-1.0
Final Four,2,Alabama,3,126,0.015,0.07,-0.05500000000000001,-0.7857142857142857
Final Four,2,Tennessee,10,195,0.05,0.10833333333333334,-0.058333333333333334,-0.5384615384615384
Final Four,2,Michigan St,2,165,0.01,0.09166666666666666,-0.08166666666666667,-0.890909090909091
Final Four,2,St John's,9,387,0.045,0.215,-0.16999999999999998,-0.7906976744186046
Championship,14,Lipscomb,0,1,0.0,0.0005555555555555556,-0.0005555555555555556,-1.0
Championship,15,Omaha,0,1,0.0,0.0005555555555555556,-0.0005555555555555556,-1.0
Championship,14,Montana,0,2,0.0,0.0011111111111111111,-0.0011111111111111111,-1.0
Championship,14,Troy,0,2,0.0,0.0011111111111111111,-0.0011111111111111111,-1.0
Championship,10,New Mexico,0,2,0.0,0.0011111111111111111,-0.0011111111111111111,-1.0
Championship,14,UNC Wilmington,0,2,0.0,0.0011111111111111111,-0.0011111111111111111,-1.0
Championship,16,American,0,2,0.0,0.0011111111111111111,-0.0011111111111111111,-1.0
Championship,15,Robert Morris,0,2,0.0,0.0011111111111111111,-0.0011111111111111111,-1.0
Championship,13,Yale,0,3,0.0,0.0016666666666666668,-0.0016666666666666668,-1.0
Championship,15,Bryant,0,4,0.0,0.0022222222222222222,-0.0022222222222222222,-1.0
Championship,12,McNeese,0,4,0.0,0.0022222222222222222,-0.0022222222222222222,-1.0
Championship,16,Norfolk St,0,4,0.0,0.0022222222222222222,-0.0022222222222222222,-1.0
Championship,8,Mississippi St,0,4,0.0,0.0022222222222222222,-0.0022222222222222222,-1.0
Championship,16,SIUE,0,4,0.0,0.0022222222222222222,-0.0022222222222222222,-1.0
Championship,9,Baylor,0,5,0.0,0.002777777777777778,-0.002777777777777778,-1.0
Championship,10,Arkansas,0,5,0.0,0.002777777777777778,-0.002777777777777778,-1.0
Championship,13,High Point,0,5,0.0,0.002777777777777778,-0.002777777777777778,-1.0
Championship,10,Utah State,0,5,0.0,0.002777777777777778,-0.002777777777777778,-1.0
Championship,7,Marquette,0,5,0.0,0.002777777777777778,-0.002777777777777778,-1.0
Championship,10,Vanderbilt,0,6,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Championship,13,Akron,0,6,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Championship,11,Texas,0,6,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Championship,13,Grand Canyon,0,6,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Championship,9,Oklahoma,0,6,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Championship,6,Illinois,0,6,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Championship,9,Georgia,0,6,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Championship,8,UConn,0,6,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Championship,12,Liberty,0,6,0.0,0.0033333333333333335,-0.0033333333333333335,-1.0
Championship,4,Maryland,0,7,0.0,0.0038888888888888888,-0.0038888888888888888,-1.0
Championship,6,Missouri,0,8,0.0,0.0044444444444444444,-0.0044444444444444444,-1.0
Championship,7,UCLA,0,8,0.0,0.0044444444444444444,-0.0044444444444444444,-1.0
Championship,7,Kansas,0,8,0.0,0.0044444444444444444,-0.0044444444444444444,-1.0
Championship,9,Creighton,0,9,0.0,0.005,-0.005,-1.0
Championship,4,Purdue,0,9,0.0,0.005,-0.005,-1.0
Championship,5,Memphis,0,10,0.0,0.005555555555555556,-0.005555555555555556,-1.0
Championship,12,Colorado St,0,11,0.0,0.006111111111111111,-0.006111111111111111,-1.0
Championship,11,North Carolina,0,11,0.0,0.006111111111111111,-0.006111111111111111,-1.0
Championship,3,Iowa State,0,12,0.0,0.006666666666666667,-0.006666666666666667,-1.0
Championship,12,UC San Diego,0,13,0.0,0.007222222222222222,-0.007222222222222222,-1.0
Championship,4,Texas A&M,0,13,0.0,0.007222222222222222,-0.007222222222222222,-1.0
Championship,11,Drake,0,14,0.0,0.0077777777777777776,-0.0077777777777777776,-1.0
Championship,4,Arizona,0,14,0.0,0.0077777777777777776,-0.0077777777777777776,-1.0
Championship,7,Saint Mary's,0,14,0.0,0.0077777777777777776,-0.0077777777777777776,-1.0
Championship,8,Louisville,0,15,0.0,0.008333333333333333,-0.008333333333333333,-1.0
Championship,6,Ole Miss,0,15,0.0,0.008333333333333333,-0.008333333333333333,-1.0
Championship,11,VCU,0,15,0.0,0.008333333333333333,-0.008333333333333333,-1.0
