seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
1,Houston,69,2061,0.345,0.2103061224489796,0.13469387755102039,0.6404657933042212
1,Florida,38,1409,0.19,0.14377551020408164,0.046224489795918366,0.32150461320085166
1,Auburn,11,401,0.055,0.040918367346938773,0.014081632653061227,0.344139650872818
2,Alabama,9,322,0.045,0.032857142857142856,0.012142857142857143,0.3695652173913044
3,Wisconsin,4,114,0.02,0.01163265306122449,0.00836734693877551,0.719298245614035
2,Michigan St,10,413,0.05,0.04214285714285714,0.007857142857142861,0.1864406779661018
5,Memphis,2,61,0.01,0.006224489795918367,0.003775510204081633,0.6065573770491803
13,Akron,1,12,0.005,0.0012244897959183673,0.003775510204081633,3.0833333333333335
10,Utah State,1,21,0.005,0.002142857142857143,0.002857142857142857,1.3333333333333333
6,BYU,2,97,0.01,0.00989795918367347,0.0001020408163265301,0.010309278350515412
11,North Carolina,1,49,0.005,0.005,0.0,0.0
15,Wofford,0,1,0.0,0.00010204081632653062,-0.00010204081632653062,-1.0
16,Norfolk St,0,1,0.0,0.00010204081632653062,-0.00010204081632653062,-1.0
16,American,0,1,0.0,0.00010204081632653062,-0.00010204081632653062,-1.0
15,Omaha,0,1,0.0,0.00010204081632653062,-0.00010204081632653062,-1.0
16,SIUE,0,2,0.0,0.00020408163265306123,-0.00020408163265306123,-1.0
14,UNC Wilmington,0,2,0.0,0.00020408163265306123,-0.00020408163265306123,-1.0
14,Lipscomb,0,3,0.0,0.0003061224489795918,-0.0003061224489795918,-1.0
15,Robert Morris,0,3,0.0,0.0003061224489795918,-0.0003061224489795918,-1.0
15,Bryant,0,4,0.0,0.00040816326530612246,-0.00040816326530612246,-1.0
14,Montana,0,5,0.0,0.0005102040816326531,-0.0005102040816326531,-1.0
14,Troy,0,5,0.0,0.0005102040816326531,-0.0005102040816326531,-1.0
11,VCU,1,55,0.005,0.005612244897959183,-0.0006122448979591832,-0.10909090909090902
10,Vanderbilt,0,10,0.0,0.0010204081632653062,-0.0010204081632653062,-1.0
13,High Point,0,11,0.0,0.0011224489795918367,-0.0011224489795918367,-1.0
13,Grand Canyon,0,11,0.0,0.0011224489795918367,-0.0011224489795918367,-1.0
8,UConn,0,12,0.0,0.0012244897959183673,-0.0012244897959183673,-1.0
6,Missouri,0,13,0.0,0.001326530612244898,-0.001326530612244898,-1.0
13,Yale,0,14,0.0,0.0014285714285714286,-0.0014285714285714286,-1.0
9,Baylor,0,15,0.0,0.001530612244897959,-0.001530612244897959,-1.0
11,Texas,0,17,0.0,0.0017346938775510204,-0.0017346938775510204,-1.0
9,Georgia,0,18,0.0,0.001836734693877551,-0.001836734693877551,-1.0
12,McNeese,0,18,0.0,0.001836734693877551,-0.001836734693877551,-1.0
12,Liberty,0,19,0.0,0.0019387755102040817,-0.0019387755102040817,-1.0
8,Mississippi St,0,19,0.0,0.0019387755102040817,-0.0019387755102040817,-1.0
9,Oklahoma,0,20,0.0,0.0020408163265306124,-0.0020408163265306124,-1.0
5,Oregon,1,73,0.005,0.007448979591836735,-0.0024489795918367346,-0.3287671232876712
12,UC San Diego,0,25,0.0,0.002551020408163265,-0.002551020408163265,-1.0
7,Marquette,0,26,0.0,0.002653061224489796,-0.002653061224489796,-1.0
7,Kansas,0,26,0.0,0.002653061224489796,-0.002653061224489796,-1.0
10,New Mexico,0,31,0.0,0.003163265306122449,-0.003163265306122449,-1.0
10,Arkansas,0,32,0.0,0.0032653061224489797,-0.0032653061224489797,-1.0
9,Creighton,0,35,0.0,0.0035714285714285713,-0.0035714285714285713,-1.0
7,UCLA,0,36,0.0,0.003673469387755102,-0.003673469387755102,-1.0
4,Purdue,0,40,0.0,0.004081632653061225,-0.004081632653061225,-1.0
3,Kentucky,1,91,0.005,0.009285714285714286,-0.004285714285714286,-0.46153846153846156
6,Ole Miss,0,51,0.0,0.005204081632653061,-0.005204081632653061,-1.0
6,Illinois,0,51,0.0,0.005204081632653061,-0.005204081632653061,-1.0
4,Texas A&M,0,55,0.0,0.005612244897959183,-0.005612244897959183,-1.0
12,Colorado St,0,57,0.0,0.005816326530612245,-0.005816326530612245,-1.0
5,Clemson,1,120,0.005,0.012244897959183673,-0.007244897959183673,-0.5916666666666667
7,Saint Mary's,0,76,0.0,0.007755102040816327,-0.007755102040816327,-1.0
4,Maryland,0,79,0.0,0.008061224489795918,-0.008061224489795918,-1.0
4,Arizona,0,80,0.0,0.00816326530612245,-0.00816326530612245,-1.0
8,Louisville,1,131,0.005,0.013367346938775511,-0.00836734693877551,-0.6259541984732824
11,Drake,0,83,0.0,0.00846938775510204,-0.00846938775510204,-1.0
3,Iowa State,0,87,0.0,0.008877551020408164,-0.008877551020408164,-1.0
16,Alabama St,1,139,0.005,0.014183673469387755,-0.009183673469387754,-0.6474820143884892
8,Gonzaga,0,91,0.0,0.009285714285714286,-0.009285714285714286,-1.0
1,Duke,22,1173,0.11,0.11969387755102041,-0.009693877551020413,-0.0809889173060529
3,Texas Tech,0,109,0.0,0.011122448979591837,-0.011122448979591837,-1.0
5,Michigan,0,121,0.0,0.012346938775510205,-0.012346938775510205,-1.0
2,Tennessee,7,517,0.035,0.05275510204081633,-0.017755102040816324,-0.33655705996131524
2,St John's,17,1125,0.085,0.11479591836734694,-0.029795918367346935,-0.25955555555555554
