round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
First Round,10,Arkansas,53,2094,0.265,0.43625,-0.17125,-0.39255014326647564
First Round,10,New Mexico,56,2194,0.28,0.45708333333333334,-0.17708333333333331,-0.3874202370100273
First Round,11,Texas,34,1673,0.17,0.3485416666666667,-0.17854166666666668,-0.5122534369396294
First Round,9,Oklahoma,43,1907,0.215,0.39729166666666665,-0.18229166666666666,-0.45883586785527003
First Round,12,Colorado St,49,2051,0.245,0.4272916666666667,-0.18229166666666669,-0.42662116040955633
First Round,13,High Point,41,1866,0.205,0.38875,-0.18375,-0.47266881028938906
First Round,10,Utah State,42,1897,0.21,0.39520833333333333,-0.18520833333333334,-0.4686346863468635
First Round,11,North Carolina,47,2080,0.235,0.43333333333333335,-0.19833333333333336,-0.45769230769230773
First Round,13,Yale,26,1618,0.13,0.33708333333333335,-0.20708333333333334,-0.6143386897404203
Second Round,16,SIUE,1,109,0.005,0.022708333333333334,-0.017708333333333333,-0.7798165137614679
Second Round,16,Mount St Marys,0,89,0.0,0.018541666666666668,-0.018541666666666668,-1.0
Second Round,14,UNC Wilmington,1,123,0.005,0.025625,-0.020624999999999998,-0.8048780487804877
Second Round,7,UCLA,32,902,0.16,0.18791666666666668,-0.027916666666666673,-0.1485587583148559
Second Round,16,Norfolk St,1,161,0.005,0.033541666666666664,-0.028541666666666663,-0.8509316770186335
Second Round,15,Omaha,0,143,0.0,0.029791666666666668,-0.029791666666666668,-1.0
Second Round,8,Louisville,45,1235,0.225,0.25729166666666664,-0.032291666666666635,-0.1255060728744938
Second Round,15,Wofford,0,173,0.0,0.036041666666666666,-0.036041666666666666,-1.0
Second Round,15,Robert Morris,4,282,0.02,0.05875,-0.03874999999999999,-0.6595744680851063
Second Round,5,Memphis,48,1341,0.24,0.279375,-0.03937499999999999,-0.14093959731543623
Second Round,10,Vanderbilt,9,405,0.045,0.084375,-0.03937500000000001,-0.46666666666666673
Second Round,14,Montana,3,271,0.015,0.05645833333333333,-0.04145833333333333,-0.7343173431734318
Second Round,14,Lipscomb,4,318,0.02,0.06625,-0.04625,-0.6981132075471698
Second Round,15,Bryant,0,225,0.0,0.046875,-0.046875,-1.0
Second Round,8,UConn,17,636,0.085,0.1325,-0.0475,-0.3584905660377358
Second Round,9,Georgia,5,383,0.025,0.07979166666666666,-0.05479166666666666,-0.6866840731070496
Second Round,14,Troy,5,383,0.025,0.07979166666666666,-0.05479166666666666,-0.6866840731070496
Second Round,9,Creighton,12,592,0.06,0.12333333333333334,-0.06333333333333334,-0.5135135135135136
Second Round,7,Marquette,19,762,0.095,0.15875,-0.06375,-0.4015748031496063
Second Round,13,Akron,11,573,0.055,0.119375,-0.06437499999999999,-0.5392670157068062
Second Round,6,Illinois,47,1443,0.235,0.300625,-0.06562499999999999,-0.21829521829521828
Second Round,6,Missouri,15,695,0.075,0.14479166666666668,-0.06979166666666668,-0.4820143884892087
Second Round,12,McNeese,12,625,0.06,0.13020833333333334,-0.07020833333333334,-0.5392
Second Round,5,Clemson,64,1874,0.32,0.3904166666666667,-0.07041666666666668,-0.1803628601921025
Second Round,5,Michigan,60,1779,0.3,0.370625,-0.070625,-0.1905564924114671
Second Round,7,Kansas,11,615,0.055,0.128125,-0.073125,-0.5707317073170732
Second Round,9,Oklahoma,5,474,0.025,0.09875,-0.07375000000000001,-0.7468354430379748
Second Round,6,BYU,46,1461,0.23,0.304375,-0.074375,-0.24435318275154003
Second Round,13,Grand Canyon,5,491,0.025,0.10229166666666667,-0.07729166666666668,-0.7556008146639512
Second Round,11,Texas,14,710,0.07,0.14791666666666667,-0.07791666666666666,-0.5267605633802817
Second Round,6,Ole Miss,37,1281,0.185,0.266875,-0.08187499999999998,-0.306791569086651
Second Round,8,Mississippi St,6,539,0.03,0.11229166666666666,-0.08229166666666667,-0.7328385899814471
Second Round,9,Baylor,7,570,0.035,0.11875,-0.08374999999999999,-0.7052631578947368
Second Round,8,Gonzaga,20,905,0.1,0.18854166666666666,-0.08854166666666666,-0.46961325966850825
Second Round,10,Arkansas,6,579,0.03,0.120625,-0.090625,-0.7512953367875648
Second Round,10,New Mexico,13,750,0.065,0.15625,-0.09125,-0.584
Second Round,12,Liberty,7,618,0.035,0.12875,-0.09375,-0.7281553398058253
Second Round,5,Oregon,47,1582,0.235,0.32958333333333334,-0.09458333333333335,-0.2869785082174463
Second Round,13,Yale,2,518,0.01,0.10791666666666666,-0.09791666666666667,-0.9073359073359074
Second Round,12,UC San Diego,12,790,0.06,0.16458333333333333,-0.10458333333333333,-0.6354430379746836
Second Round,7,Saint Mary's,36,1366,0.18,0.28458333333333335,-0.10458333333333336,-0.36749633967789175
Second Round,11,VCU,22,1032,0.11,0.215,-0.105,-0.4883720930232558
Second Round,10,Utah State,4,634,0.02,0.13208333333333333,-0.11208333333333333,-0.8485804416403785
Second Round,12,Colorado St,21,1048,0.105,0.21833333333333332,-0.11333333333333333,-0.5190839694656488
Second Round,13,High Point,5,715,0.025,0.14895833333333333,-0.12395833333333334,-0.8321678321678322
Second Round,11,North Carolina,16,1016,0.08,0.21166666666666667,-0.13166666666666665,-0.6220472440944881
Second Round,11,Drake,26,1265,0.13,0.2635416666666667,-0.13354166666666667,-0.5067193675889328
Second Round,16,Alabama St,17,1054,0.085,0.21958333333333332,-0.13458333333333333,-0.6129032258064516
Sweet 16,4,Texas A&M,36,624,0.18,0.13,0.04999999999999999,0.3846153846153845
Sweet 16,4,Purdue,21,374,0.105,0.07791666666666666,0.027083333333333334,0.3475935828877006
Sweet 16,3,Wisconsin,39,856,0.195,0.17833333333333334,0.016666666666666663,0.09345794392523361
Sweet 16,4,Maryland,30,680,0.15,0.14166666666666666,0.008333333333333331,0.05882352941176469
Sweet 16,10,Vanderbilt,5,134,0.025,0.027916666666666666,-0.0029166666666666646,-0.10447761194029843
Sweet 16,16,Mount St Marys,0,24,0.0,0.005,-0.005,-1.0
Sweet 16,14,UNC Wilmington,0,33,0.0,0.006875,-0.006875,-1.0
Sweet 16,16,Norfolk St,0,34,0.0,0.007083333333333333,-0.007083333333333333,-1.0
Sweet 16,16,SIUE,0,35,0.0,0.007291666666666667,-0.007291666666666667,-1.0
Sweet 16,15,Omaha,0,39,0.0,0.008125,-0.008125,-1.0
Sweet 16,15,Bryant,0,59,0.0,0.012291666666666666,-0.012291666666666666,-1.0
Sweet 16,15,Wofford,0,61,0.0,0.012708333333333334,-0.012708333333333334,-1.0
Sweet 16,14,Montana,0,75,0.0,0.015625,-0.015625,-1.0
Sweet 16,14,Lipscomb,1,102,0.005,0.02125,-0.01625,-0.7647058823529411
Sweet 16,14,Troy,1,104,0.005,0.021666666666666667,-0.016666666666666666,-0.7692307692307692
Sweet 16,11,Texas,6,229,0.03,0.04770833333333333,-0.017708333333333333,-0.37117903930131
Sweet 16,15,Robert Morris,0,85,0.0,0.017708333333333333,-0.017708333333333333,-1.0
Sweet 16,3,Iowa State,31,846,0.155,0.17625,-0.02124999999999999,-0.12056737588652477
Sweet 16,3,Kentucky,32,876,0.16,0.1825,-0.022499999999999992,-0.12328767123287668
Sweet 16,3,Texas Tech,31,861,0.155,0.179375,-0.024375000000000008,-0.13588850174216033
Sweet 16,8,UConn,5,250,0.025,0.052083333333333336,-0.027083333333333334,-0.52
Sweet 16,13,Yale,0,132,0.0,0.0275,-0.0275,-1.0
Sweet 16,13,Grand Canyon,0,139,0.0,0.028958333333333332,-0.028958333333333332,-1.0
Sweet 16,4,Arizona,21,648,0.105,0.135,-0.030000000000000013,-0.2222222222222223
Sweet 16,12,McNeese,1,172,0.005,0.035833333333333335,-0.030833333333333334,-0.8604651162790697
Sweet 16,5,Memphis,14,487,0.07,0.10145833333333333,-0.031458333333333324,-0.3100616016427104
Sweet 16,7,Marquette,7,321,0.035,0.066875,-0.031875,-0.4766355140186916
Sweet 16,12,Liberty,1,181,0.005,0.03770833333333334,-0.03270833333333334,-0.8674033149171272
Sweet 16,9,Georgia,0,158,0.0,0.032916666666666664,-0.032916666666666664,-1.0
Sweet 16,6,Missouri,1,184,0.005,0.03833333333333333,-0.03333333333333333,-0.8695652173913044
Sweet 16,8,Louisville,20,642,0.1,0.13375,-0.03375,-0.25233644859813087
Sweet 16,13,Akron,0,163,0.0,0.03395833333333333,-0.03395833333333333,-1.0
Sweet 16,13,High Point,1,193,0.005,0.04020833333333333,-0.035208333333333335,-0.8756476683937825
Sweet 16,7,UCLA,10,415,0.05,0.08645833333333333,-0.03645833333333333,-0.4216867469879518
Sweet 16,9,Oklahoma,0,178,0.0,0.037083333333333336,-0.037083333333333336,-1.0
Sweet 16,8,Mississippi St,1,205,0.005,0.042708333333333334,-0.03770833333333334,-0.8829268292682927
Sweet 16,9,Baylor,3,257,0.015,0.05354166666666667,-0.03854166666666667,-0.7198443579766537
Sweet 16,7,Kansas,2,249,0.01,0.051875,-0.041874999999999996,-0.8072289156626505
Sweet 16,10,New Mexico,5,325,0.025,0.06770833333333333,-0.04270833333333333,-0.6307692307692307
Sweet 16,5,Clemson,18,637,0.09,0.13270833333333334,-0.04270833333333335,-0.3218210361067505
Sweet 16,9,Creighton,3,281,0.015,0.058541666666666665,-0.043541666666666666,-0.7437722419928826
Sweet 16,12,UC San Diego,3,285,0.015,0.059375,-0.044375,-0.7473684210526316
Sweet 16,10,Utah State,2,292,0.01,0.060833333333333336,-0.050833333333333335,-0.8356164383561644
Sweet 16,10,Arkansas,1,268,0.005,0.05583333333333333,-0.050833333333333335,-0.9104477611940299
Sweet 16,5,Michigan,24,833,0.12,0.17354166666666668,-0.05354166666666668,-0.30852340936374556
Sweet 16,11,Drake,7,435,0.035,0.090625,-0.055624999999999994,-0.6137931034482759
Sweet 16,7,Saint Mary's,13,629,0.065,0.13104166666666667,-0.06604166666666667,-0.5039745627980922
Sweet 16,11,North Carolina,4,414,0.02,0.08625,-0.06624999999999999,-0.7681159420289855
Sweet 16,11,VCU,6,469,0.03,0.09770833333333333,-0.06770833333333333,-0.6929637526652452
Sweet 16,5,Oregon,9,546,0.045,0.11375,-0.06875,-0.6043956043956045
Sweet 16,12,Colorado St,3,415,0.015,0.08645833333333333,-0.07145833333333333,-0.8265060240963855
Sweet 16,8,Gonzaga,6,491,0.03,0.10229166666666667,-0.07229166666666667,-0.7067209775967414
Sweet 16,6,BYU,15,715,0.075,0.14895833333333333,-0.07395833333333333,-0.4965034965034965
Sweet 16,6,Ole Miss,7,542,0.035,0.11291666666666667,-0.07791666666666666,-0.6900369003690037
Sweet 16,16,Alabama St,9,608,0.045,0.12666666666666668,-0.08166666666666668,-0.6447368421052632
Sweet 16,6,Illinois,7,595,0.035,0.12395833333333334,-0.08895833333333333,-0.7176470588235294
Elite 8,2,Michigan St,69,1206,0.345,0.25125,0.09375,0.373134328358209
Elite 8,2,St John's,70,1505,0.35,0.31354166666666666,0.036458333333333315,0.1162790697674418
Elite 8,2,Tennessee,44,939,0.22,0.195625,0.024375000000000008,0.12460063897763583
Elite 8,4,Texas A&M,11,241,0.055,0.050208333333333334,0.004791666666666666,0.0954356846473029
Elite 8,10,Vanderbilt,2,38,0.01,0.007916666666666667,0.002083333333333333,0.26315789473684204
Elite 8,16,Norfolk St,0,6,0.0,0.00125,-0.00125,-1.0
Elite 8,16,SIUE,0,7,0.0,0.0014583333333333334,-0.0014583333333333334,-1.0
Elite 8,16,Mount St Marys,0,8,0.0,0.0016666666666666668,-0.0016666666666666668,-1.0
Elite 8,14,UNC Wilmington,0,10,0.0,0.0020833333333333333,-0.0020833333333333333,-1.0
Elite 8,15,Omaha,0,12,0.0,0.0025,-0.0025,-1.0
Elite 8,15,Wofford,0,18,0.0,0.00375,-0.00375,-1.0
Elite 8,15,Bryant,0,19,0.0,0.003958333333333334,-0.003958333333333334,-1.0
Elite 8,14,Troy,0,26,0.0,0.005416666666666667,-0.005416666666666667,-1.0
Elite 8,14,Lipscomb,0,26,0.0,0.005416666666666667,-0.005416666666666667,-1.0
Elite 8,14,Montana,0,29,0.0,0.0060416666666666665,-0.0060416666666666665,-1.0
Elite 8,3,Kentucky,12,317,0.06,0.06604166666666667,-0.006041666666666667,-0.09148264984227131
Elite 8,15,Robert Morris,0,31,0.0,0.006458333333333333,-0.006458333333333333,-1.0
Elite 8,3,Wisconsin,12,324,0.06,0.0675,-0.007500000000000007,-0.1111111111111112
Elite 8,13,Grand Canyon,0,41,0.0,0.008541666666666666,-0.008541666666666666,-1.0
Elite 8,13,Yale,0,51,0.0,0.010625,-0.010625,-1.0
Elite 8,9,Oklahoma,0,53,0.0,0.011041666666666667,-0.011041666666666667,-1.0
Elite 8,3,Iowa State,13,372,0.065,0.0775,-0.012499999999999997,-0.16129032258064513
Elite 8,13,Akron,0,60,0.0,0.0125,-0.0125,-1.0
Elite 8,6,Missouri,0,61,0.0,0.012708333333333334,-0.012708333333333334,-1.0
Elite 8,9,Georgia,0,63,0.0,0.013125,-0.013125,-1.0
Elite 8,13,High Point,0,67,0.0,0.013958333333333333,-0.013958333333333333,-1.0
Elite 8,2,Alabama,31,813,0.155,0.169375,-0.014374999999999999,-0.08487084870848707
Elite 8,10,New Mexico,2,118,0.01,0.024583333333333332,-0.014583333333333332,-0.5932203389830508
Elite 8,12,Liberty,0,72,0.0,0.015,-0.015,-1.0
Elite 8,8,Mississippi St,0,72,0.0,0.015,-0.015,-1.0
Elite 8,3,Texas Tech,11,336,0.055,0.07,-0.015000000000000006,-0.21428571428571436
Elite 8,12,McNeese,0,73,0.0,0.015208333333333334,-0.015208333333333334,-1.0
Elite 8,11,Texas,0,79,0.0,0.016458333333333332,-0.016458333333333332,-1.0
Elite 8,4,Maryland,7,249,0.035,0.051875,-0.016874999999999994,-0.325301204819277
Elite 8,5,Memphis,4,179,0.02,0.03729166666666667,-0.017291666666666667,-0.46368715083798884
Elite 8,7,Marquette,1,107,0.005,0.022291666666666668,-0.017291666666666667,-0.7757009345794392
Elite 8,4,Purdue,3,157,0.015,0.03270833333333333,-0.017708333333333333,-0.5414012738853503
Elite 8,7,Kansas,0,87,0.0,0.018125,-0.018125,-1.0
Elite 8,12,UC San Diego,1,111,0.005,0.023125,-0.018125,-0.7837837837837838
Elite 8,8,UConn,0,89,0.0,0.018541666666666668,-0.018541666666666668,-1.0
Elite 8,10,Arkansas,1,118,0.005,0.024583333333333332,-0.01958333333333333,-0.7966101694915254
Elite 8,10,Utah State,0,101,0.0,0.021041666666666667,-0.021041666666666667,-1.0
Elite 8,9,Baylor,0,105,0.0,0.021875,-0.021875,-1.0
Elite 8,6,Illinois,3,186,0.015,0.03875,-0.02375,-0.6129032258064516
Elite 8,7,UCLA,1,138,0.005,0.02875,-0.02375,-0.8260869565217391
Elite 8,11,Drake,2,173,0.01,0.036041666666666666,-0.026041666666666664,-0.722543352601156
Elite 8,9,Creighton,0,128,0.0,0.02666666666666667,-0.02666666666666667,-1.0
Elite 8,11,VCU,2,184,0.01,0.03833333333333333,-0.02833333333333333,-0.7391304347826086
Elite 8,4,Arizona,6,280,0.03,0.058333333333333334,-0.028333333333333335,-0.48571428571428577
Elite 8,7,Saint Mary's,5,261,0.025,0.054375,-0.029375,-0.5402298850574713
Elite 8,12,Colorado St,1,176,0.005,0.03666666666666667,-0.03166666666666667,-0.8636363636363638
Elite 8,11,North Carolina,1,176,0.005,0.03666666666666667,-0.03166666666666667,-0.8636363636363638
Elite 8,5,Oregon,4,255,0.02,0.053125,-0.033125,-0.6235294117647059
Elite 8,5,Michigan,10,405,0.05,0.084375,-0.034375,-0.40740740740740744
Elite 8,5,Clemson,6,313,0.03,0.06520833333333333,-0.03520833333333333,-0.5399361022364217
Elite 8,16,Alabama St,6,336,0.03,0.07,-0.04000000000000001,-0.5714285714285715
Elite 8,6,BYU,5,313,0.025,0.06520833333333333,-0.040208333333333325,-0.6166134185303513
Elite 8,8,Gonzaga,2,244,0.01,0.050833333333333335,-0.04083333333333333,-0.8032786885245902
Elite 8,8,Louisville,3,298,0.015,0.06208333333333333,-0.04708333333333333,-0.7583892617449665
Elite 8,6,Ole Miss,0,232,0.0,0.04833333333333333,-0.04833333333333333,-1.0
Final Four,2,Tennessee,27,540,0.135,0.1125,0.022500000000000006,0.20000000000000004
Final Four,10,Vanderbilt,1,17,0.005,0.0035416666666666665,0.0014583333333333336,0.41176470588235303
Final Four,2,Michigan St,24,576,0.12,0.12,0.0,0.0
Final Four,16,SIUE,0,2,0.0,0.0004166666666666667,-0.0004166666666666667,-1.0
Final Four,16,Norfolk St,0,2,0.0,0.0004166666666666667,-0.0004166666666666667,-1.0
Final Four,14,UNC Wilmington,0,2,0.0,0.0004166666666666667,-0.0004166666666666667,-1.0
Final Four,16,Mount St Marys,0,3,0.0,0.000625,-0.000625,-1.0
Final Four,15,Robert Morris,0,5,0.0,0.0010416666666666667,-0.0010416666666666667,-1.0
Final Four,15,Omaha,0,5,0.0,0.0010416666666666667,-0.0010416666666666667,-1.0
Final Four,15,Wofford,0,6,0.0,0.00125,-0.00125,-1.0
Final Four,14,Lipscomb,0,8,0.0,0.0016666666666666668,-0.0016666666666666668,-1.0
Final Four,14,Troy,0,8,0.0,0.0016666666666666668,-0.0016666666666666668,-1.0
Final Four,3,Wisconsin,4,105,0.02,0.021875,-0.0018749999999999982,-0.08571428571428563
Final Four,15,Bryant,0,9,0.0,0.001875,-0.001875,-1.0
Final Four,14,Montana,0,12,0.0,0.0025,-0.0025,-1.0
Final Four,7,Saint Mary's,3,84,0.015,0.0175,-0.0025000000000000022,-0.14285714285714296
Final Four,13,Akron,0,15,0.0,0.003125,-0.003125,-1.0
Final Four,8,Mississippi St,0,17,0.0,0.0035416666666666665,-0.0035416666666666665,-1.0
Final Four,13,Grand Canyon,0,17,0.0,0.0035416666666666665,-0.0035416666666666665,-1.0
Final Four,12,McNeese,0,19,0.0,0.003958333333333334,-0.003958333333333334,-1.0
Final Four,6,Missouri,0,21,0.0,0.004375,-0.004375,-1.0
Final Four,13,Yale,0,21,0.0,0.004375,-0.004375,-1.0
Final Four,9,Oklahoma,0,22,0.0,0.004583333333333333,-0.004583333333333333,-1.0
Final Four,12,Liberty,0,22,0.0,0.004583333333333333,-0.004583333333333333,-1.0
Final Four,9,Georgia,0,24,0.0,0.005,-0.005,-1.0
Final Four,13,High Point,0,26,0.0,0.005416666666666667,-0.005416666666666667,-1.0
Final Four,11,Texas,0,26,0.0,0.005416666666666667,-0.005416666666666667,-1.0
Final Four,5,Oregon,2,77,0.01,0.016041666666666666,-0.006041666666666666,-0.3766233766233766
Final Four,4,Texas A&M,3,101,0.015,0.021041666666666667,-0.006041666666666667,-0.28712871287128716
Final Four,7,Kansas,0,30,0.0,0.00625,-0.00625,-1.0
Final Four,6,Illinois,2,80,0.01,0.016666666666666666,-0.006666666666666666,-0.39999999999999997
Final Four,10,Utah State,0,33,0.0,0.006875,-0.006875,-1.0
Final Four,4,Maryland,3,106,0.015,0.022083333333333333,-0.007083333333333334,-0.3207547169811321
Final Four,9,Baylor,0,35,0.0,0.007291666666666667,-0.007291666666666667,-1.0
Final Four,8,UConn,0,36,0.0,0.0075,-0.0075,-1.0
Final Four,6,BYU,3,110,0.015,0.022916666666666665,-0.007916666666666666,-0.34545454545454546
Final Four,10,New Mexico,0,39,0.0,0.008125,-0.008125,-1.0
Final Four,7,Marquette,0,42,0.0,0.00875,-0.00875,-1.0
Final Four,12,UC San Diego,0,42,0.0,0.00875,-0.00875,-1.0
Final Four,11,VCU,1,70,0.005,0.014583333333333334,-0.009583333333333333,-0.657142857142857
Final Four,11,Drake,1,71,0.005,0.014791666666666667,-0.009791666666666667,-0.6619718309859155
Final Four,3,Kentucky,4,147,0.02,0.030625,-0.010624999999999999,-0.3469387755102041
Final Four,7,UCLA,0,51,0.0,0.010625,-0.010625,-1.0
Final Four,4,Purdue,0,54,0.0,0.01125,-0.01125,-1.0
Final Four,10,Arkansas,0,56,0.0,0.011666666666666667,-0.011666666666666667,-1.0
Final Four,9,Creighton,0,60,0.0,0.0125,-0.0125,-1.0
Final Four,11,North Carolina,0,61,0.0,0.012708333333333334,-0.012708333333333334,-1.0
Final Four,3,Texas Tech,3,139,0.015,0.028958333333333332,-0.013958333333333333,-0.48201438848920863
Final Four,3,Iowa State,2,119,0.01,0.024791666666666667,-0.014791666666666667,-0.5966386554621849
Final Four,4,Arizona,1,105,0.005,0.021875,-0.016874999999999998,-0.7714285714285714
Final Four,8,Gonzaga,1,105,0.005,0.021875,-0.016874999999999998,-0.7714285714285714
Final Four,6,Ole Miss,0,81,0.0,0.016875,-0.016875,-1.0
Final Four,12,Colorado St,0,83,0.0,0.017291666666666667,-0.017291666666666667,-1.0
Final Four,5,Memphis,0,84,0.0,0.0175,-0.0175,-1.0
Final Four,8,Louisville,2,134,0.01,0.027916666666666666,-0.017916666666666664,-0.6417910447761194
Final Four,5,Clemson,1,114,0.005,0.02375,-0.01875,-0.7894736842105263
Final Four,5,Michigan,3,171,0.015,0.035625,-0.020624999999999998,-0.5789473684210527
Final Four,16,Alabama St,0,163,0.0,0.03395833333333333,-0.03395833333333333,-1.0
Final Four,2,Alabama,7,347,0.035,0.07229166666666667,-0.03729166666666667,-0.515850144092219
Final Four,2,St John's,30,912,0.15,0.19,-0.04000000000000001,-0.21052631578947373
Championship,6,BYU,2,40,0.01,0.008333333333333333,0.001666666666666667,0.20000000000000004
Championship,2,Michigan St,10,239,0.05,0.049791666666666665,0.00020833333333333814,0.004184100418410139
Championship,6,Illinois,1,25,0.005,0.005208333333333333,-0.00020833333333333294,-0.039999999999999925
Championship,15,Robert Morris,0,1,0.0,0.00020833333333333335,-0.00020833333333333335,-1.0
Championship,14,Lipscomb,0,1,0.0,0.00020833333333333335,-0.00020833333333333335,-1.0
Championship,15,Wofford,0,1,0.0,0.00020833333333333335,-0.00020833333333333335,-1.0
Championship,16,Norfolk St,0,1,0.0,0.00020833333333333335,-0.00020833333333333335,-1.0
Championship,15,Omaha,0,2,0.0,0.0004166666666666667,-0.0004166666666666667,-1.0
Championship,8,Mississippi St,0,2,0.0,0.0004166666666666667,-0.0004166666666666667,-1.0
Championship,15,Bryant,0,3,0.0,0.000625,-0.000625,-1.0
Championship,14,Montana,0,4,0.0,0.0008333333333333334,-0.0008333333333333334,-1.0
Championship,13,Grand Canyon,0,5,0.0,0.0010416666666666667,-0.0010416666666666667,-1.0
Championship,13,Akron,0,5,0.0,0.0010416666666666667,-0.0010416666666666667,-1.0
Championship,12,McNeese,0,5,0.0,0.0010416666666666667,-0.0010416666666666667,-1.0
Championship,14,Troy,0,5,0.0,0.0010416666666666667,-0.0010416666666666667,-1.0
Championship,10,Vanderbilt,0,6,0.0,0.00125,-0.00125,-1.0
Championship,13,High Point,0,6,0.0,0.00125,-0.00125,-1.0
Championship,6,Missouri,0,7,0.0,0.0014583333333333334,-0.0014583333333333334,-1.0
Championship,11,Texas,0,7,0.0,0.0014583333333333334,-0.0014583333333333334,-1.0
Championship,9,Georgia,0,8,0.0,0.0016666666666666668,-0.0016666666666666668,-1.0
Championship,7,Saint Mary's,1,32,0.005,0.006666666666666667,-0.001666666666666667,-0.25000000000000006
Championship,12,UC San Diego,0,10,0.0,0.0020833333333333333,-0.0020833333333333333,-1.0
Championship,8,UConn,0,11,0.0,0.0022916666666666667,-0.0022916666666666667,-1.0
Championship,4,Texas A&M,1,36,0.005,0.0075,-0.0024999999999999996,-0.3333333333333333
Championship,13,Yale,0,12,0.0,0.0025,-0.0025,-1.0
Championship,12,Liberty,0,12,0.0,0.0025,-0.0025,-1.0
Championship,9,Oklahoma,0,13,0.0,0.0027083333333333334,-0.0027083333333333334,-1.0
Championship,10,New Mexico,0,14,0.0,0.002916666666666667,-0.002916666666666667,-1.0
Championship,10,Utah State,0,14,0.0,0.002916666666666667,-0.002916666666666667,-1.0
Championship,7,Kansas,0,14,0.0,0.002916666666666667,-0.002916666666666667,-1.0
Championship,9,Baylor,0,15,0.0,0.003125,-0.003125,-1.0
Championship,7,Marquette,0,15,0.0,0.003125,-0.003125,-1.0
Championship,4,Arizona,1,40,0.005,0.008333333333333333,-0.003333333333333333,-0.39999999999999997
Championship,4,Purdue,0,17,0.0,0.0035416666666666665,-0.0035416666666666665,-1.0
Championship,5,Clemson,1,43,0.005,0.008958333333333334,-0.003958333333333334,-0.4418604651162791
Championship,3,Wisconsin,1,47,0.005,0.009791666666666667,-0.004791666666666667,-0.4893617021276596
Championship,11,North Carolina,0,24,0.0,0.005,-0.005,-1.0
Championship,7,UCLA,0,25,0.0,0.005208333333333333,-0.005208333333333333,-1.0
Championship,10,Arkansas,0,26,0.0,0.005416666666666667,-0.005416666666666667,-1.0
Championship,11,Drake,0,27,0.0,0.005625,-0.005625,-1.0
Championship,9,Creighton,0,27,0.0,0.005625,-0.005625,-1.0
Championship,6,Ole Miss,0,30,0.0,0.00625,-0.00625,-1.0
Championship,11,VCU,0,31,0.0,0.006458333333333333,-0.006458333333333333,-1.0
Championship,5,Oregon,0,32,0.0,0.006666666666666667,-0.006666666666666667,-1.0
Championship,5,Memphis,0,32,0.0,0.006666666666666667,-0.006666666666666667,-1.0
Championship,3,Kentucky,1,58,0.005,0.012083333333333333,-0.007083333333333333,-0.5862068965517241
Championship,12,Colorado St,0,38,0.0,0.007916666666666667,-0.007916666666666667,-1.0
Championship,8,Gonzaga,0,40,0.0,0.008333333333333333,-0.008333333333333333,-1.0
Championship,4,Maryland,0,42,0.0,0.00875,-0.00875,-1.0
