round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Second Round,8,Utah,18,1132,0.09,0.11551020408163265,-0.025510204081632654,-0.2208480565371025
Second Round,10,S Dakota St,4,453,0.02,0.046224489795918366,-0.026224489795918366,-0.5673289183222958
Second Round,16,Southern,0,280,0.0,0.02857142857142857,-0.02857142857142857,-1.0
Second Round,15,Arkansas St,1,361,0.005,0.03683673469387755,-0.03183673469387755,-0.8642659279778394
Second Round,15,Vermont,2,411,0.01,0.041938775510204085,-0.03193877551020408,-0.7615571776155717
Second Round,13,Liberty,25,1544,0.125,0.15755102040816327,-0.03255102040816327,-0.20660621761658032
Second Round,11,Columbia,24,1502,0.12,0.15326530612244899,-0.03326530612244899,-0.21704394141145145
Second Round,16,Tennessee Tech,4,531,0.02,0.05418367346938775,-0.03418367346938775,-0.6308851224105461
Second Round,9,Georgia Tech,7,681,0.035,0.06948979591836735,-0.034489795918367344,-0.4963289280469897
Second Round,14,Oregon St,10,837,0.05,0.08540816326530612,-0.03540816326530612,-0.41457586618876935
Second Round,5,Tennessee,36,2157,0.18,0.22010204081632653,-0.04010204081632654,-0.1821974965229486
Second Round,5,Alabama,36,2160,0.18,0.22040816326530613,-0.040408163265306135,-0.18333333333333338
Second Round,11,Iowa State,24,1576,0.12,0.16081632653061226,-0.04081632653061226,-0.25380710659898487
Second Round,12,Fairfield,31,1930,0.155,0.19693877551020408,-0.041938775510204085,-0.21295336787564767
Second Round,7,Louisville,30,1888,0.15,0.1926530612244898,-0.04265306122448981,-0.2213983050847458
Second Round,7,Vanderbilt,28,1795,0.14,0.18316326530612245,-0.04316326530612244,-0.2356545961002785
Second Round,13,Norfolk St,22,1513,0.11,0.1543877551020408,-0.04438775510204081,-0.2875082617316589
Second Round,11,George Mason,27,1770,0.135,0.18061224489795918,-0.045612244897959175,-0.2525423728813559
Second Round,8,Illinois,9,892,0.045,0.0910204081632653,-0.0460204081632653,-0.5056053811659192
Second Round,13,Montana St,18,1359,0.09,0.1386734693877551,-0.0486734693877551,-0.3509933774834437
Second Round,10,Harvard,12,1069,0.06,0.10908163265306123,-0.04908163265306123,-0.44995322731524795
Second Round,9,Indiana,10,986,0.05,0.10061224489795918,-0.05061224489795918,-0.5030425963488844
Second Round,12,Green Bay,31,2016,0.155,0.2057142857142857,-0.05071428571428571,-0.24652777777777776
Second Round,10,Nebraska,9,959,0.045,0.09785714285714285,-0.05285714285714285,-0.5401459854014599
Second Round,14,FGCU,23,1656,0.115,0.1689795918367347,-0.05397959183673469,-0.3194444444444444
Second Round,11,Murray St,13,1167,0.065,0.11908163265306122,-0.05408163265306122,-0.45415595544130244
Second Round,15,Lehigh,5,786,0.025,0.08020408163265307,-0.055204081632653064,-0.688295165394402
Second Round,7,Michigan St,24,1721,0.12,0.17561224489795918,-0.055612244897959184,-0.3166763509587449
Second Round,6,West Virginia,50,2996,0.25,0.3057142857142857,-0.055714285714285716,-0.1822429906542056
Second Round,12,South Florida,21,1587,0.105,0.16193877551020408,-0.056938775510204084,-0.3516068052930057
Second Round,9,Mississippi St,2,684,0.01,0.06979591836734694,-0.05979591836734694,-0.8567251461988304
Second Round,12,Ball State,17,1447,0.085,0.1476530612244898,-0.06265306122448978,-0.4243261921216309
Second Round,8,California,20,1598,0.1,0.16306122448979593,-0.06306122448979593,-0.38673341677096373
Second Round,14,San Diego St,3,867,0.015,0.08846938775510205,-0.07346938775510205,-0.8304498269896194
Second Round,9,Creighton,17,1851,0.085,0.18887755102040815,-0.10387755102040815,-0.5499729875742841
Sweet 16,3,North Carolina,45,1927,0.225,0.1966326530612245,0.028367346938775517,0.14426569797612873
Sweet 16,3,LSU,41,1865,0.205,0.1903061224489796,0.01469387755102039,0.0772117962466487
Sweet 16,4,Baylor,34,1583,0.17,0.16153061224489795,0.008469387755102059,0.05243209096651938
Sweet 16,4,Maryland,26,1210,0.13,0.12346938775510204,0.006530612244897968,0.05289256198347115
Sweet 16,5,Kansas St,17,793,0.085,0.08091836734693877,0.004081632653061232,0.05044136191677184
Sweet 16,11,George Mason,12,553,0.06,0.056428571428571425,0.0035714285714285726,0.06329113924050635
Sweet 16,3,Oklahoma,32,1536,0.16,0.156734693877551,0.003265306122448991,0.02083333333333341
Sweet 16,13,Grand Canyon,10,458,0.05,0.04673469387755102,0.003265306122448984,0.06986899563318787
Sweet 16,6,Iowa,18,859,0.09,0.08765306122448979,0.0023469387755102045,0.02677532013969733
Sweet 16,9,Georgia Tech,4,237,0.02,0.024183673469387754,-0.004183673469387753,-0.17299578059071724
Sweet 16,14,SF Austin,0,46,0.0,0.004693877551020408,-0.004693877551020408,-1.0
Sweet 16,16,UNC Greensboro,0,55,0.0,0.005612244897959183,-0.005612244897959183,-1.0
Sweet 16,15,Fair Dickinson,0,56,0.0,0.005714285714285714,-0.005714285714285714,-1.0
Sweet 16,16,High Point,0,77,0.0,0.007857142857142858,-0.007857142857142858,-1.0
Sweet 16,6,West Virginia,26,1357,0.13,0.13846938775510204,-0.008469387755102031,-0.061164333087693375
Sweet 16,16,Southern,0,86,0.0,0.008775510204081632,-0.008775510204081632,-1.0
Sweet 16,15,Vermont,1,137,0.005,0.013979591836734693,-0.008979591836734694,-0.6423357664233577
Sweet 16,10,S Dakota St,1,150,0.005,0.015306122448979591,-0.01030612244897959,-0.6733333333333332
Sweet 16,11,Murray St,4,301,0.02,0.030714285714285715,-0.010714285714285714,-0.3488372093023256
Sweet 16,14,Oregon St,3,252,0.015,0.025714285714285714,-0.010714285714285714,-0.4166666666666667
Sweet 16,14,San Diego St,2,211,0.01,0.02153061224489796,-0.01153061224489796,-0.5355450236966824
Sweet 16,5,Ole Miss,11,652,0.055,0.06653061224489797,-0.011530612244897966,-0.1733128834355829
Sweet 16,15,Arkansas St,0,115,0.0,0.01173469387755102,-0.01173469387755102,-1.0
Sweet 16,8,Utah,7,479,0.035,0.048877551020408166,-0.013877551020408163,-0.2839248434237996
Sweet 16,7,Louisville,12,725,0.06,0.07397959183673469,-0.013979591836734695,-0.18896551724137933
Sweet 16,16,Tennessee Tech,1,192,0.005,0.019591836734693877,-0.014591836734693876,-0.7447916666666666
Sweet 16,8,Illinois,4,345,0.02,0.03520408163265306,-0.01520408163265306,-0.4318840579710145
Sweet 16,10,Oregon,3,314,0.015,0.032040816326530615,-0.017040816326530615,-0.5318471337579619
Sweet 16,6,Michigan,11,718,0.055,0.07326530612244898,-0.018265306122448983,-0.24930362116991647
Sweet 16,4,Kentucky,16,967,0.08,0.0986734693877551,-0.018673469387755104,-0.1892450879007239
Sweet 16,3,Notre Dame,51,2691,0.255,0.2745918367346939,-0.01959183673469389,-0.07134894091415835
Sweet 16,6,Florida St,10,703,0.05,0.07173469387755102,-0.021734693877551017,-0.3029871977240398
Sweet 16,13,Montana St,3,365,0.015,0.037244897959183676,-0.022244897959183677,-0.5972602739726027
Sweet 16,8,California,11,763,0.055,0.07785714285714286,-0.02285714285714286,-0.29357798165137616
Sweet 16,13,Norfolk St,4,430,0.02,0.04387755102040816,-0.02387755102040816,-0.5441860465116278
Sweet 16,15,Lehigh,0,244,0.0,0.02489795918367347,-0.02489795918367347,-1.0
Sweet 16,9,Indiana,4,444,0.02,0.045306122448979594,-0.025306122448979593,-0.5585585585585585
Sweet 16,10,Nebraska,2,356,0.01,0.036326530612244896,-0.026326530612244894,-0.7247191011235954
Sweet 16,10,Harvard,4,462,0.02,0.047142857142857146,-0.027142857142857146,-0.5757575757575758
Sweet 16,9,Mississippi St,0,267,0.0,0.027244897959183674,-0.027244897959183674,-1.0
Sweet 16,12,Ball State,3,419,0.015,0.042755102040816326,-0.027755102040816326,-0.649164677804296
Sweet 16,5,Tennessee,7,615,0.035,0.06275510204081633,-0.027755102040816326,-0.44227642276422763
Sweet 16,12,Green Bay,7,616,0.035,0.06285714285714286,-0.027857142857142858,-0.4431818181818182
Sweet 16,7,Oklahoma St,21,1315,0.105,0.13418367346938775,-0.029183673469387758,-0.21749049429657796
Sweet 16,12,South Florida,3,433,0.015,0.04418367346938776,-0.029183673469387758,-0.6605080831408776
Sweet 16,11,Columbia,6,587,0.03,0.059897959183673466,-0.029897959183673467,-0.4991482112436116
Sweet 16,11,Iowa State,6,587,0.03,0.059897959183673466,-0.029897959183673467,-0.4991482112436116
Sweet 16,12,Fairfield,5,575,0.025,0.058673469387755105,-0.0336734693877551,-0.5739130434782609
Sweet 16,4,Ohio State,24,1508,0.12,0.15387755102040818,-0.03387755102040818,-0.22015915119363405
Sweet 16,8,Richmond,8,751,0.04,0.07663265306122449,-0.03663265306122449,-0.47802929427430096
Sweet 16,13,Liberty,1,437,0.005,0.04459183673469388,-0.03959183673469388,-0.8878718535469108
Sweet 16,5,Alabama,4,591,0.02,0.06030612244897959,-0.04030612244897959,-0.6683587140439932
Sweet 16,7,Vanderbilt,5,647,0.025,0.0660204081632653,-0.041020408163265305,-0.6213292117465224
Sweet 16,14,FGCU,2,542,0.01,0.05530612244897959,-0.04530612244897959,-0.8191881918819188
Sweet 16,9,Creighton,12,1032,0.06,0.10530612244897959,-0.045306122448979594,-0.4302325581395349
Sweet 16,7,Michigan St,7,803,0.035,0.08193877551020408,-0.046938775510204075,-0.572851805728518
Elite 8,3,LSU,23,760,0.115,0.07755102040816327,0.03744897959183674,0.4828947368421053
Elite 8,2,NC State,58,2504,0.29,0.25551020408163266,0.034489795918367316,0.1349840255591053
Elite 8,2,UConn,58,2692,0.29,0.2746938775510204,0.015306122448979553,0.055720653789004315
Elite 8,3,North Carolina,17,694,0.085,0.07081632653061225,0.014183673469387759,0.2002881844380404
Elite 8,5,Kansas St,8,255,0.04,0.026020408163265306,0.013979591836734695,0.5372549019607844
Elite 8,4,Maryland,13,524,0.065,0.053469387755102044,0.011530612244897959,0.21564885496183203
Elite 8,4,Kentucky,7,333,0.035,0.03397959183673469,0.0010204081632653114,0.03003003003003019
Elite 8,15,Vermont,1,39,0.005,0.003979591836734694,0.0010204081632653062,0.25641025641025644
Elite 8,5,Ole Miss,5,252,0.025,0.025714285714285714,-0.0007142857142857124,-0.027777777777777707
Elite 8,11,George Mason,4,204,0.02,0.020816326530612245,-0.0008163265306122443,-0.039215686274509776
Elite 8,14,San Diego St,1,62,0.005,0.006326530612244898,-0.0013265306122448983,-0.20967741935483875
Elite 8,8,Illinois,2,112,0.01,0.011428571428571429,-0.0014285714285714284,-0.12499999999999999
Elite 8,16,UNC Greensboro,0,20,0.0,0.0020408163265306124,-0.0020408163265306124,-1.0
Elite 8,16,High Point,0,22,0.0,0.0022448979591836735,-0.0022448979591836735,-1.0
Elite 8,14,SF Austin,0,23,0.0,0.002346938775510204,-0.002346938775510204,-1.0
Elite 8,15,Fair Dickinson,0,24,0.0,0.0024489795918367346,-0.0024489795918367346,-1.0
Elite 8,16,Southern,0,30,0.0,0.003061224489795918,-0.003061224489795918,-1.0
Elite 8,12,South Florida,2,132,0.01,0.013469387755102041,-0.0034693877551020408,-0.25757575757575757
Elite 8,15,Arkansas St,0,35,0.0,0.0035714285714285713,-0.0035714285714285713,-1.0
Elite 8,13,Grand Canyon,3,185,0.015,0.018877551020408164,-0.0038775510204081647,-0.20540540540540547
Elite 8,10,S Dakota St,0,47,0.0,0.004795918367346939,-0.004795918367346939,-1.0
Elite 8,10,Harvard,2,161,0.01,0.016428571428571428,-0.006428571428571428,-0.3913043478260869
Elite 8,16,Tennessee Tech,0,64,0.0,0.006530612244897959,-0.006530612244897959,-1.0
Elite 8,14,Oregon St,0,65,0.0,0.0066326530612244895,-0.0066326530612244895,-1.0
Elite 8,9,Georgia Tech,0,66,0.0,0.0067346938775510205,-0.0067346938775510205,-1.0
Elite 8,13,Montana St,1,116,0.005,0.01183673469387755,-0.006836734693877551,-0.5775862068965517
Elite 8,10,Nebraska,1,118,0.005,0.012040816326530613,-0.0070408163265306125,-0.5847457627118644
Elite 8,6,Iowa,5,316,0.025,0.03224489795918367,-0.00724489795918367,-0.2246835443037974
Elite 8,2,TCU,43,2179,0.215,0.2223469387755102,-0.007346938775510209,-0.033042680128499334
Elite 8,9,Mississippi St,0,73,0.0,0.007448979591836735,-0.007448979591836735,-1.0
Elite 8,5,Alabama,3,222,0.015,0.022653061224489797,-0.0076530612244897975,-0.3378378378378379
Elite 8,15,Lehigh,0,78,0.0,0.007959183673469388,-0.007959183673469388,-1.0
Elite 8,8,Utah,2,182,0.01,0.018571428571428572,-0.008571428571428572,-0.46153846153846156
Elite 8,7,Vanderbilt,2,191,0.01,0.019489795918367348,-0.009489795918367348,-0.4869109947643979
Elite 8,11,Murray St,0,94,0.0,0.009591836734693878,-0.009591836734693878,-1.0
Elite 8,10,Oregon,0,101,0.0,0.010306122448979592,-0.010306122448979592,-1.0
Elite 8,12,Ball State,1,151,0.005,0.015408163265306122,-0.010408163265306122,-0.6754966887417219
Elite 8,5,Tennessee,2,203,0.01,0.020714285714285713,-0.010714285714285713,-0.5172413793103448
Elite 8,11,Iowa State,2,209,0.01,0.021326530612244897,-0.011326530612244897,-0.5311004784688995
Elite 8,9,Indiana,1,163,0.005,0.01663265306122449,-0.01163265306122449,-0.6993865030674846
Elite 8,3,Oklahoma,10,608,0.05,0.062040816326530614,-0.012040816326530611,-0.19407894736842102
Elite 8,13,Liberty,0,143,0.0,0.014591836734693877,-0.014591836734693877,-1.0
Elite 8,6,West Virginia,7,493,0.035,0.05030612244897959,-0.015306122448979588,-0.30425963488843805
Elite 8,7,Oklahoma St,8,554,0.04,0.05653061224489796,-0.016530612244897956,-0.29241877256317683
Elite 8,8,California,2,260,0.01,0.026530612244897958,-0.016530612244897956,-0.623076923076923
Elite 8,13,Norfolk St,0,162,0.0,0.01653061224489796,-0.01653061224489796,-1.0
Elite 8,8,Richmond,2,263,0.01,0.02683673469387755,-0.01683673469387755,-0.6273764258555133
Elite 8,7,Michigan St,2,283,0.01,0.028877551020408163,-0.01887755102040816,-0.6537102473498232
Elite 8,4,Baylor,10,677,0.05,0.06908163265306122,-0.019081632653061217,-0.2762186115214179
Elite 8,6,Michigan,2,288,0.01,0.029387755102040815,-0.019387755102040813,-0.6597222222222221
Elite 8,11,Columbia,0,192,0.0,0.019591836734693877,-0.019591836734693877,-1.0
Elite 8,12,Green Bay,1,243,0.005,0.024795918367346938,-0.019795918367346937,-0.7983539094650205
Elite 8,12,Fairfield,0,197,0.0,0.020102040816326532,-0.020102040816326532,-1.0
Elite 8,7,Louisville,1,261,0.005,0.02663265306122449,-0.02163265306122449,-0.8122605363984674
Elite 8,14,FGCU,0,213,0.0,0.02173469387755102,-0.02173469387755102,-1.0
Elite 8,6,Florida St,0,220,0.0,0.022448979591836733,-0.022448979591836733,-1.0
Elite 8,4,Ohio State,7,598,0.035,0.06102040816326531,-0.026020408163265306,-0.42642140468227424
Elite 8,9,Creighton,4,455,0.02,0.04642857142857143,-0.02642857142857143,-0.5692307692307692
Elite 8,3,Notre Dame,19,1210,0.095,0.12346938775510204,-0.028469387755102035,-0.2305785123966942
Elite 8,2,Duke,31,2006,0.155,0.20469387755102042,-0.04969387755102042,-0.24277168494516455
Final Four,4,Kentucky,4,110,0.02,0.011224489795918367,0.008775510204081634,0.781818181818182
Final Four,3,North Carolina,7,263,0.035,0.02683673469387755,0.008163265306122453,0.3041825095057036
Final Four,3,LSU,8,317,0.04,0.0323469387755102,0.0076530612244897975,0.23659305993690857
Final Four,2,NC State,29,1377,0.145,0.14051020408163264,0.004489795918367345,0.03195352214960057
Final Four,6,West Virginia,4,170,0.02,0.017346938775510204,0.0026530612244897965,0.15294117647058827
Final Four,4,Maryland,4,177,0.02,0.01806122448979592,0.0019387755102040806,0.10734463276836152
Final Four,5,Alabama,2,80,0.01,0.00816326530612245,0.0018367346938775505,0.22499999999999992
Final Four,8,Richmond,2,92,0.01,0.009387755102040816,0.0006122448979591841,0.06521739130434787
Final Four,5,Kansas St,2,94,0.01,0.009591836734693878,0.00040816326530612214,0.042553191489361666
Final Four,16,High Point,0,3,0.0,0.0003061224489795918,-0.0003061224489795918,-1.0
Final Four,16,UNC Greensboro,0,6,0.0,0.0006122448979591836,-0.0006122448979591836,-1.0
Final Four,15,Fair Dickinson,0,7,0.0,0.0007142857142857143,-0.0007142857142857143,-1.0
Final Four,16,Southern,0,8,0.0,0.0008163265306122449,-0.0008163265306122449,-1.0
Final Four,14,SF Austin,0,8,0.0,0.0008163265306122449,-0.0008163265306122449,-1.0
Final Four,15,Vermont,0,9,0.0,0.0009183673469387755,-0.0009183673469387755,-1.0
Final Four,15,Arkansas St,0,10,0.0,0.0010204081632653062,-0.0010204081632653062,-1.0
Final Four,6,Iowa,2,113,0.01,0.011530612244897959,-0.0015306122448979585,-0.13274336283185836
Final Four,13,Grand Canyon,1,64,0.005,0.006530612244897959,-0.0015306122448979593,-0.234375
Final Four,9,Georgia Tech,0,16,0.0,0.0016326530612244899,-0.0016326530612244899,-1.0
Final Four,10,S Dakota St,0,17,0.0,0.0017346938775510204,-0.0017346938775510204,-1.0
Final Four,5,Tennessee,1,67,0.005,0.006836734693877551,-0.0018367346938775505,-0.2686567164179104
Final Four,14,San Diego St,0,18,0.0,0.001836734693877551,-0.001836734693877551,-1.0
Final Four,14,Oregon St,0,18,0.0,0.001836734693877551,-0.001836734693877551,-1.0
Final Four,16,Tennessee Tech,0,18,0.0,0.001836734693877551,-0.001836734693877551,-1.0
Final Four,11,Iowa State,1,71,0.005,0.007244897959183674,-0.0022448979591836735,-0.30985915492957744
Final Four,15,Lehigh,0,24,0.0,0.0024489795918367346,-0.0024489795918367346,-1.0
Final Four,9,Mississippi St,0,27,0.0,0.0027551020408163266,-0.0027551020408163266,-1.0
Final Four,11,Murray St,0,33,0.0,0.0033673469387755102,-0.0033673469387755102,-1.0
Final Four,8,Illinois,0,34,0.0,0.0034693877551020408,-0.0034693877551020408,-1.0
Final Four,10,Oregon,0,35,0.0,0.0035714285714285713,-0.0035714285714285713,-1.0
Final Four,5,Ole Miss,1,84,0.005,0.008571428571428572,-0.0035714285714285718,-0.4166666666666667
Final Four,10,Nebraska,0,39,0.0,0.003979591836734694,-0.003979591836734694,-1.0
Final Four,13,Montana St,0,39,0.0,0.003979591836734694,-0.003979591836734694,-1.0
Final Four,13,Liberty,0,42,0.0,0.004285714285714286,-0.004285714285714286,-1.0
Final Four,4,Baylor,5,294,0.025,0.03,-0.0049999999999999975,-0.1666666666666666
Final Four,12,South Florida,0,49,0.0,0.005,-0.005,-1.0
Final Four,10,Harvard,0,55,0.0,0.005612244897959183,-0.005612244897959183,-1.0
Final Four,13,Norfolk St,0,55,0.0,0.005612244897959183,-0.005612244897959183,-1.0
Final Four,12,Ball State,0,57,0.0,0.005816326530612245,-0.005816326530612245,-1.0
Final Four,7,Vanderbilt,0,57,0.0,0.005816326530612245,-0.005816326530612245,-1.0
Final Four,9,Indiana,0,58,0.0,0.005918367346938775,-0.005918367346938775,-1.0
Final Four,11,Columbia,0,59,0.0,0.006020408163265306,-0.006020408163265306,-1.0
Final Four,8,Utah,0,60,0.0,0.006122448979591836,-0.006122448979591836,-1.0
Final Four,12,Fairfield,0,69,0.0,0.0070408163265306125,-0.0070408163265306125,-1.0
Final Four,2,Duke,17,906,0.085,0.09244897959183673,-0.007448979591836727,-0.0805739514348785
Final Four,11,George Mason,0,76,0.0,0.007755102040816327,-0.007755102040816327,-1.0
Final Four,6,Florida St,0,80,0.0,0.00816326530612245,-0.00816326530612245,-1.0
Final Four,8,California,0,88,0.0,0.008979591836734694,-0.008979591836734694,-1.0
Final Four,12,Green Bay,0,88,0.0,0.008979591836734694,-0.008979591836734694,-1.0
Final Four,7,Louisville,0,91,0.0,0.009285714285714286,-0.009285714285714286,-1.0
Final Four,7,Michigan St,0,91,0.0,0.009285714285714286,-0.009285714285714286,-1.0
Final Four,14,FGCU,0,94,0.0,0.009591836734693878,-0.009591836734693878,-1.0
Final Four,3,Oklahoma,3,246,0.015,0.02510204081632653,-0.01010204081632653,-0.4024390243902439
Final Four,2,TCU,18,985,0.09,0.10051020408163265,-0.010510204081632654,-0.10456852791878174
Final Four,6,Michigan,0,108,0.0,0.011020408163265306,-0.011020408163265306,-1.0
Final Four,7,Oklahoma St,2,244,0.01,0.02489795918367347,-0.01489795918367347,-0.5983606557377049
Final Four,9,Creighton,0,171,0.0,0.017448979591836736,-0.017448979591836736,-1.0
Final Four,4,Ohio State,1,239,0.005,0.024387755102040817,-0.019387755102040816,-0.7949790794979079
Final Four,3,Notre Dame,6,553,0.03,0.056428571428571425,-0.026428571428571426,-0.46835443037974683
Final Four,2,UConn,23,1516,0.115,0.1546938775510204,-0.0396938775510204,-0.2565963060686015
Championship,4,Kentucky,2,35,0.01,0.0035714285714285713,0.006428571428571429,1.8000000000000003
Championship,3,North Carolina,3,97,0.015,0.00989795918367347,0.005102040816326529,0.515463917525773
Championship,5,Tennessee,1,18,0.005,0.001836734693877551,0.003163265306122449,1.7222222222222223
Championship,5,Alabama,1,22,0.005,0.0022448979591836735,0.0027551020408163266,1.2272727272727273
Championship,13,Grand Canyon,1,24,0.005,0.0024489795918367346,0.0025510204081632655,1.0416666666666667
Championship,5,Kansas St,1,31,0.005,0.003163265306122449,0.001836734693877551,0.5806451612903225
Championship,3,LSU,3,129,0.015,0.013163265306122449,0.0018367346938775505,0.1395348837209302
Championship,8,Richmond,1,33,0.005,0.0033673469387755102,0.0016326530612244899,0.48484848484848486
Championship,6,Iowa,1,44,0.005,0.004489795918367347,0.0005102040816326531,0.11363636363636365
Championship,16,Southern,0,2,0.0,0.00020408163265306123,-0.00020408163265306123,-1.0
Championship,16,UNC Greensboro,0,2,0.0,0.00020408163265306123,-0.00020408163265306123,-1.0
Championship,15,Fair Dickinson,0,3,0.0,0.0003061224489795918,-0.0003061224489795918,-1.0
Championship,15,Arkansas St,0,4,0.0,0.00040816326530612246,-0.00040816326530612246,-1.0
Championship,14,SF Austin,0,4,0.0,0.00040816326530612246,-0.00040816326530612246,-1.0
Championship,14,San Diego St,0,6,0.0,0.0006122448979591836,-0.0006122448979591836,-1.0
Championship,14,Oregon St,0,6,0.0,0.0006122448979591836,-0.0006122448979591836,-1.0
Championship,15,Vermont,0,6,0.0,0.0006122448979591836,-0.0006122448979591836,-1.0
Championship,10,S Dakota St,0,6,0.0,0.0006122448979591836,-0.0006122448979591836,-1.0
Championship,9,Georgia Tech,0,7,0.0,0.0007142857142857143,-0.0007142857142857143,-1.0
Championship,15,Lehigh,0,7,0.0,0.0007142857142857143,-0.0007142857142857143,-1.0
Championship,11,Murray St,0,8,0.0,0.0008163265306122449,-0.0008163265306122449,-1.0
Championship,9,Mississippi St,0,9,0.0,0.0009183673469387755,-0.0009183673469387755,-1.0
Championship,10,Oregon,0,9,0.0,0.0009183673469387755,-0.0009183673469387755,-1.0
Championship,16,Tennessee Tech,0,9,0.0,0.0009183673469387755,-0.0009183673469387755,-1.0
Championship,8,Utah,0,11,0.0,0.0011224489795918367,-0.0011224489795918367,-1.0
Championship,10,Nebraska,0,12,0.0,0.0012244897959183673,-0.0012244897959183673,-1.0
Championship,12,South Florida,0,14,0.0,0.0014285714285714286,-0.0014285714285714286,-1.0
Championship,9,Indiana,0,15,0.0,0.001530612244897959,-0.001530612244897959,-1.0
